# Official Mindustry 8: block ID, solid, teamPassable, isFloor, deep, damages.
282	true	false	false	false	false
283	true	false	false	false	false
284	true	false	false	false	false
285	true	false	false	false	false
286	false	false	false	false	false
287	false	false	false	false	false
288	false	false	false	false	false
289	false	false	false	false	false
290	true	false	false	false	false
291	true	false	false	false	false
292	false	false	false	false	false
293	true	false	false	false	false
294	true	false	false	false	false
295	true	false	false	false	false
296	false	false	false	false	false
297	false	false	false	false	false
298	true	false	false	false	false
299	false	false	false	false	false
300	true	false	false	false	false
301	true	false	false	false	false
302	true	false	false	false	false
303	true	false	false	false	false
304	true	false	false	false	false
305	true	false	false	false	false
306	true	false	false	false	false
307	true	false	false	false	false
308	true	false	false	false	false
309	true	false	false	false	false
310	true	false	false	false	false
311	true	false	false	false	false
312	true	false	false	false	false
313	true	false	false	false	false
314	true	false	false	false	false
315	true	false	false	false	false
316	true	false	false	false	false
317	true	false	false	false	false
318	true	false	false	false	false
319	true	false	false	false	false
320	true	false	false	false	false
321	true	false	false	false	false
322	true	false	false	false	false
323	true	false	false	false	false
324	true	false	false	false	false
325	true	false	false	false	false
326	true	false	false	false	false
327	true	false	false	false	false
328	true	false	false	false	false
329	true	false	false	false	false
330	true	false	false	false	false
331	true	false	false	false	false
332	true	false	false	false	false
333	true	false	false	false	false
334	true	false	false	false	false
335	true	false	false	false	false
336	true	false	false	false	false
337	true	false	false	false	false
338	true	false	false	false	false
339	true	false	false	false	false
340	true	false	false	false	false
341	true	false	false	false	false
342	true	false	false	false	false
343	true	false	false	false	false
344	true	false	false	false	false
345	true	false	false	false	false
346	true	false	false	false	false
347	true	false	false	false	false
348	true	false	false	false	false
349	true	false	false	false	false
350	true	false	false	false	false
351	true	false	false	false	false
352	true	false	false	false	false
353	true	false	false	false	false
354	true	false	false	false	false
355	true	false	false	false	false
356	true	false	false	false	false
357	true	false	false	false	false
358	true	false	false	false	false
359	true	false	false	false	false
360	true	false	false	false	false
361	true	false	false	false	false
362	true	false	false	false	false
363	true	false	false	false	false
364	true	false	false	false	false
365	true	false	false	false	false
366	true	false	false	false	false
367	true	false	false	false	false
368	true	false	false	false	false
369	true	false	false	false	false
370	true	false	false	false	false
371	true	false	false	false	false
372	true	false	false	false	false
373	true	false	false	false	false
374	true	false	false	false	false
375	true	false	false	false	false
376	true	false	false	false	false
377	true	false	false	false	false
378	true	false	false	false	false
379	true	false	false	false	false
380	true	false	false	false	false
381	true	false	false	false	false
382	true	false	false	false	false
383	true	false	false	false	false
384	true	false	false	false	false
385	true	false	false	false	false
386	true	false	false	false	false
387	true	false	false	false	false
388	true	false	false	false	false
389	true	false	false	false	false
390	true	false	false	false	false
391	true	false	false	false	false
392	true	false	false	false	false
393	true	false	false	false	false
394	true	false	false	false	false
395	true	false	false	false	false
396	false	false	false	false	false
397	true	false	false	false	false
398	false	false	false	false	false
399	false	false	false	false	false
400	false	false	false	false	false
401	false	false	false	false	false
402	true	false	false	false	false
403	true	false	false	false	false
404	true	false	false	false	false
405	true	false	false	false	false
406	true	false	false	false	false
407	true	false	false	false	false
408	false	false	false	false	false
409	false	false	false	false	false
410	true	false	false	false	false
411	true	false	false	false	false
412	true	false	false	false	false
413	true	false	false	false	false
414	true	false	false	false	false
415	true	false	false	false	false
416	false	false	false	false	false
417	false	false	false	false	false
418	true	false	false	false	false
419	false	false	false	false	false
420	false	false	false	false	false
421	false	false	false	false	false
422	false	false	false	false	false
423	false	false	false	false	false
424	false	false	false	false	false
425	true	false	false	false	false
426	true	false	false	false	false
427	true	false	false	false	false
428	true	false	false	false	false
429	true	false	false	false	false
430	false	false	false	false	false
431	true	false	false	false	false
432	true	false	false	false	false
433	true	false	false	false	false
434	true	false	false	false	false
435	true	false	false	false	false
436	true	false	false	false	false
437	true	false	false	false	false
438	true	false	false	false	false
439	true	false	false	false	false
440	true	false	false	false	false
441	true	false	false	false	false
442	true	false	false	false	false
443	true	false	false	false	false
444	true	false	false	false	false
445	false	false	false	false	false
