# Official Mindustry 8 base content: block ID, initialized health, armor.
248	485	0.0
249	360	0.0
250	50	0.0
251	60	0.0
252	610	0.0
253	1040	0.0
254	915	0.0
255	360	0.0
256	640	0.0
257	45	0.0
258	65	0.0
259	90	0.0
260	280	0.0
261	30	0.0
262	40	0.0
263	50	0.0
264	40	0.0
265	40	0.0
266	40	0.0
267	160	0.0
268	40	0.0
269	40	0.0
270	70	0.0
271	430	0.0
272	90	0.0
273	140	0.0
274	90	0.0
275	90	0.0
276	90	0.0
277	90	0.0
278	120	0.0
279	130	0.0
280	130	0.0
281	630	0.0
282	285	0.0
283	40	0.0
284	160	0.0
285	430	0.0
286	45	0.0
287	90	0.0
288	220	0.0
289	40	0.0
290	160	0.0
291	500	0.0
292	40	0.0
293	40	0.0
294	50	0.0
295	380	0.0
296	250	0.0
297	250	0.0
298	250	0.0
299	250	0.0
300	400	0.0
301	900	0.0
302	40	0.0
303	160	0.0
304	200	0.0
305	40	0.0
306	40	0.0
307	360	0.0
308	40	0.0
309	160	0.0
310	160	0.0
311	360	0.0
312	245	0.0
313	40	0.0
314	450	0.0
315	700	0.0
316	900	0.0
317	90	0.0
318	810	0.0
319	1170	0.0
320	575	0.0
321	825	0.0
322	935	0.0
323	2850	0.0
324	3900	0.0
325	160	0.0
326	160	0.0
327	360	0.0
328	765	0.0
329	160	0.0
330	160	0.0
331	430	0.0
332	575	0.0
333	255	0.0
334	950	0.0
335	255	0.0
336	1040	0.0
337	1020	0.0
338	2500	0.0
339	1100	0.0
340	3500	0.0
341	6000	0.0
342	4500	5.0
343	16000	10.0
344	30000	15.0
345	220	0.0
346	495	0.0
347	480	0.0
348	1080	0.0
349	250	0.0
350	800	0.0
351	400	0.0
352	260	0.0
353	1000	0.0
354	1120	0.0
355	260	0.0
356	640	0.0
357	1200	0.0
358	960	0.0
359	1000	0.0
360	2250	0.0
361	1980	0.0
362	1170	0.0
363	1305	0.0
364	2400	0.0
365	2560	0.0
366	3200	0.0
367	1620	0.0
368	1890	0.0
369	1890	0.0
370	4000	0.0
371	4480	0.0
372	3520	0.0
373	3360	0.0
374	3520	0.0
375	8750	0.0
376	9250	0.0
377	360	0.0
378	360	0.0
379	360	0.0
380	360	0.0
381	1200	0.0
382	3035	0.0
383	5830	0.0
384	40	0.0
385	205	0.0
386	575	0.0
387	575	0.0
388	860	0.0
389	860	0.0
390	1040	0.0
391	860	0.0
392	2500	0.0
393	2800	0.0
394	3600	0.0
395	3600	0.0
396	3050	0.0
397	285	0.0
398	360	0.0
399	360	0.0
400	800	0.0
401	800	0.0
402	645	0.0
403	2550	0.0
404	755	0.0
405	3195	0.0
406	860	0.0
407	2500	0.0
408	645	0.0
409	645	0.0
410	40	0.0
411	40	0.0
412	40	0.0
413	40	0.0
414	40	0.0
415	40	0.0
416	1000	0.0
417	1000	0.0
418	40	0.0
419	40	0.0
420	40	0.0
421	40	0.0
422	40	0.0
423	40	0.0
424	160	0.0
425	360	0.0
426	640	0.0
427	640	0.0
428	3920	0.0
429	40	0.0
430	40	0.0
431	40	0.0
432	190	0.0
433	520	0.0
434	40	0.0
435	200	0.0
436	360	0.0
437	1800	0.0
438	50	0.0
439	255	0.0
440	665	0.0
441	100	0.0
442	40	0.0
443	40	0.0
444	40	0.0
445	40	0.0
